id,name,formula,crystal_system,hardness_min,hardness_max,density_min,density_max,cleavage,transparency,clean_formula,industry_application,mend_atomic_mass,mend_electronegativity,mend_covalent_radius,mend_ionization_energy,mend_melting_point,mend_dipole_polarizability,rdkit_exact_mw,rdkit_valence_electrons,rdkit_heavy_atoms,avg_hardness,avg_density,element_O_count,element_H_count,element_Si_count,element_Ca_count,element_Al_count,element_Na_count,element_S_count,element_Fe_count,element_P_count,element_Mg_count,element_Mn_count,element_As_count,element_Cu_count,element_C_count,element_K_count,total_unique_elements,total_atom_count,formula_weighted_mass,formula_weighted_en,parsed_elements,element_list,cluster_kmeans,cluster_hierarchical,pca_1,pca_2,tsne_1,tsne_2
6861,Changoite,Na<sub>2</sub>Zn(SO<sub>4</sub>)<sub>2</sub>&middot;4H<sub>2</sub>O,Monoclinic,2.0,3.0,2.5,2.5,Unknown,Transparent,Na2Zn(SO4)24H2O,Chemical,19.32316300444445,3.2024603174603175,72.02380952380952,12.82905392951908,66.03397058823526,10.7363826984127,2430.7607529639986,732.0,124.0,2.5,2.5,5.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11.0,20.49509090909091,2.5172727272727276,"{'Na': 2.0, 'Zn': 1.0, 'S': 1.0, 'O': 5.0, 'H': 2.0}","H,Na,O,S,Zn",2,0,2.182665949934701,-0.7202250640910461,43.835556,22.955593
6862,Charmarite-2H,Mn<sup>2+</sup><sub>4</sub>Al<sub>2</sub>(CO<sub>3</sub>)(OH)<sub>12</sub>&middot;3H<sub>2</sub>O,Hexagonal,2.5,2.5,2.47,2.47,{0001},Transparent,Mn4Al2(CO3)(OH)123H2O,Construction,9.43474615057915,2.794787644787645,49.43629343629344,13.4450397218639,64.32564341085268,6.314242277992278,2443.0475433999727,925.0,134.0,2.5,2.47,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,5,15.0,24.5836,2.384666666666667,"{'Mn': 4.0, 'Al': 2.0, 'C': 1.0, 'O': 5.0, 'H': 3.0}","Al,C,H,Mn,O",2,0,2.4293954865523677,-0.9408335323148018,29.227667,8.057182
6863,Charmarite-3T,Mn<sup>2+</sup><sub>4</sub>Al<sub>2</sub>(CO<sub>3</sub>)(OH)<sub>12</sub>&middot;3H<sub>2</sub>O,Trigonal,2.0,2.0,2.48,2.48,{001},Transparent,Mn4Al2(CO3)(OH)123H2O,Construction,9.43474615057915,2.794787644787645,49.43629343629344,13.4450397218639,64.32564341085268,6.314242277992278,2443.0475433999727,925.0,134.0,2.0,2.48,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,5,15.0,24.5836,2.384666666666667,"{'Mn': 4.0, 'Al': 2.0, 'C': 1.0, 'O': 5.0, 'H': 3.0}","Al,C,H,Mn,O",2,0,2.44496652070032,-0.9369240942054732,28.176554,6.296418
6864,Chelyabinskite,"(Ca,Mg)<sub>3</sub>(SO<sub>4</sub>,CO<sub>3</sub>)<sub>2</sub>[Si(OH)<sub>6</sub>]&middot;9H<sub>2</sub>O (?)",Orthorhombic,3.0,3.0,1.908,1.912,Unknown,Opaque,Ca3SO42[Si(OH)6]9H2O(?),Other,,,,,,,,,,3.0,1.91,44.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,52.0,17.065846153846152,3.1815384615384614,"{'Ca': 3.0, 'S': 1.0, 'O': 44.0, 'Si': 1.0, 'H': 3.0}","Ca,H,O,S,Si",2,0,0.9243792447438824,-0.5104774093315432,-6.6300263,21.69605
6865,Cheralite,CaTh(PO<sub>4</sub>)<sub>2</sub>,Monoclinic,5.0,5.0,4.72,5.02,Unknown,Unknown,CaTh(PO4)2,Energy,38.50460199966667,2.85,89.33333333333333,11.861472289166665,357.31800000000004,39.18333333333333,461.90748649999983,64.0,12.0,5.0,4.869999999999999,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7.0,52.44142857142857,2.607142857142857,"{'Ca': 1.0, 'Th': 1.0, 'P': 1.0, 'O': 4.0}","Ca,O,P,Th",2,0,-0.9045200578586601,-0.023412687523152363,-41.045536,-7.8818564
6867,Chevkinite-(Ce),"Ce<sub>4</sub>(Ti,Fe<sup>2+</sup>,Fe<sup>3+</sup>)<sub>5</sub>O<sub>8</sub>(Si<sub>2</sub>O<sub>7</sub>)<sub>2</sub>",Monoclinic,5.0,5.5,4.53,4.67,Unknown,Unknown,Ce4Ti5O8(Si2O7)2,Construction,36.11762857142857,2.727428571428571,90.91428571428573,11.099969428571429,627.1105714285715,43.45142857142857,1263.1573140599994,184.0,35.0,5.25,4.6,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,26.0,42.15423076923077,2.5992307692307692,"{'Ce': 4.0, 'Ti': 5.0, 'O': 15.0, 'Si': 2.0}","Ce,O,Si,Ti",2,0,-1.384484958230615,0.0626477335924097,-26.097673,-19.675627
6870,Christelite,Cu<sub>2</sub>Zn<sub>3</sub>(SO<sub>4</sub>)<sub>2</sub>(OH)<sub>6</sub>&middot;4H<sub>2</sub>O,Triclinic,2.0,3.0,3.14,3.14,On {001},Transparent,Cu2Zn3(SO4)2(OH)64H2O,Electronics,11.108267123287671,2.8097945205479453,51.33561643835616,13.397055271098166,67.2582708333333,6.384789452054795,1615.735982972,544.0,80.0,2.5,3.14,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5,15.0,30.288933333333333,2.5713333333333335,"{'Cu': 2.0, 'Zn': 3.0, 'S': 1.0, 'O': 6.0, 'H': 3.0}","Cu,H,O,S,Zn",2,0,2.2272867069850766,-0.8749694749976183,24.273174,28.34165
6871,Chrombismite,Bi<sup>3+</sup><sub>16</sub>Cr<sup>6+</sup>O<sub>27</sub>,Cubic,5.5,5.5,4.5,4.8,Unknown,"Translucent,Opaque",Bi16CrO27,Other,86.99217045454544,2.8395454545454544,96.3409090909091,11.159596613636364,280.9250454545454,22.59318181818182,3827.489581440004,248.0,44.0,5.5,4.65,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,44.0,86.99272727272727,2.8831818181818183,"{'Bi': 16.0, 'Cr': 1.0, 'O': 27.0}","Bi,Cr,O",2,0,-1.880879103906965,0.7182221827634672,-25.03401,39.22027
6872,Chromphyllite,KCr<sub>2</sub>(AlSi<sub>3</sub>O<sub>10</sub>)(OH)<sub>2</sub>,Monoclinic,3.0,3.0,2.88,2.88,{001},Transparent,KCr2(AlSi3O10)(OH)2,Construction,21.349097071428577,2.7204761904761905,82.57142857142857,11.377524853781145,541.5320476190476,33.23877238095238,447.71166540399975,102.0,19.0,3.0,2.88,11.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,19.0,22.70305263157895,2.7099999999999995,"{'K': 1.0, 'Cr': 2.0, 'Al': 1.0, 'Si': 3.0, 'O': 11.0, 'H': 1.0}","Al,Cr,H,K,O,Si",2,0,0.2477866142197623,-0.4714176500100843,17.44519,-23.300919
6894,Cumengeite,Pb<sub>21</sub>Cu<sub>20</sub>Cl<sub>42</sub>(OH)<sub>40</sub>&middot;6H<sub>2</sub>O,Tetragonal,2.5,2.5,4.656,4.656,{101} good; {110} distinct; {001} Poor.,Translucent,Pb21Cu20Cl42(OH)406H2O,Electronics,15.627925389755012,2.7908685968819595,53.584632516703785,13.30248125342808,83.30734075723828,7.267484276169264,14015.91632005599,3448.0,490.0,2.5,4.656,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,5,88.0,81.20595454545455,2.649204545454545,"{'Pb': 21.0, 'Cu': 20.0, 'Cl': 42.0, 'O': 2.0, 'H': 3.0}","Cl,Cu,H,O,Pb",2,0,1.3819537490693168,0.25665300639814087,20.327019,39.646877
6895,Dachiardite-Ca,"(Ca,Na<sub>2</sub>,K<sub>2</sub>)<sub>5</sub>Al<sub>10</sub>Si<sub>38</sub>O<sub>96</sub>&middot;25H<sub>2</sub>O",Monoclinic,4.0,4.5,2.165,2.206,"On {001}, {100}",Transparent,Ca5Al10Si38O9625H2O,Construction,16.06712378731536,3.43054849705609,63.32248734634852,13.584834377290507,62.216663567813235,5.55998494163826,155501.81533151818,57950.0,9679.0,4.25,2.1855,9626.0,2.0,38.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9681.0,16.06813717591158,3.430548497056089,"{'Ca': 5.0, 'Al': 10.0, 'Si': 38.0, 'O': 9626.0, 'H': 2.0}","Al,Ca,H,O,Si",1,2,8.509836966375621,14.521659366183433,69.492874,21.541706
6896,Dachiardite-Na,"(Na<sub>2</sub>,Ca,K<sub>2</sub>)<sub>5</sub>Al<sub>10</sub>Si<sub>38</sub>O<sub>96</sub>&middot;25H<sub>2</sub>O",Monoclinic,4.0,4.5,2.16,2.16,Unknown,Transparent,Na25Al10Si38O9625H2O,Construction,16.072588353468717,3.4253571796721993,63.50324708792908,13.566920188970148,62.46957736315842,5.884930854551077,155876.74660861838,57965.0,9699.0,4.25,2.16,9626.0,2.0,38.0,0.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9701.0,16.073599216575612,3.425357179672199,"{'Na': 25.0, 'Al': 10.0, 'Si': 38.0, 'O': 9626.0, 'H': 2.0}","Al,H,Na,O,Si",1,2,8.49766440354078,14.54964430758932,69.87472,21.640974
6900,Deloneite,(Na<sub>0.5</sub>REE<sub>0.25</sub>Ca<sub>0.25</sub>)(Ca<sub>0.75</sub>REE<sub>0.25</sub>)Sr<sub>1.5</sub>(CaNa<sub>0.25</sub>REE<sub>0.25</sub>)(PO<sub>4</sub>)<sub>3</sub>F<sub>0.5</sub>(OH)<sub>0.5</sub>,Trigonal,5.0,5.0,3.92,3.92,<mi>{1010}</mi> and <mi>{0001}</mi>,Transparent,(Na0.5REE0.25Ca0.25)(Ca0.75REE0.25)Sr1.5(CaNa0.25REE0.25)(PO4)3F0.5(OH)0.5,Construction,25.626039254722897,2.7365060240963857,91.7710843373494,11.65394181372776,270.25171830985914,42.640894216867466,,,,5.0,3.92,5.0,1.0,0.0,2.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,11.75,29.813659574468083,2.357659574468085,"{'Na': 0.75, 'Ca': 2.0, 'Sr': 1.5, 'P': 1.0, 'O': 5.0, 'F': 0.5, 'H': 1.0}","Ca,F,H,Na,O,P,Sr",2,0,-0.27291526336919003,-0.41841126625993796,-6.0395103,-47.840824
6904,Dinite,C<sub>20</sub>H<sub>36</sub>,Orthorhombic,1.0,1.0,1.01,1.02,Unknown,Transparent,C20H36,Other,4.937642857142857,2.3249999999999997,47.357142857142854,12.763382242665571,13.989999999999952,6.933142142857142,276.28170115200055,116.0,20.0,1.0,1.015,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2,56.0,4.937285714285714,2.3249999999999997,"{'C': 20.0, 'H': 36.0}","C,H",2,0,1.8428189212578048,-1.071607661916879,25.15674,16.1374
6905,Donbassite,Al<sub>4.33</sub>(AlSi<sub>3</sub>O<sub>10</sub>)(OH)<sub>8</sub>,Monoclinic,2.0,2.5,2.63,2.63,Unknown,Unknown,Al4.33(AlSi3O10)(OH)8,Construction,15.266897763035244,2.732341974949024,70.18875618992135,11.950820144701892,324.12645179143607,16.062653073113896,514.8095361559998,143.0,26.0,2.25,2.63,11.0,1.0,3.0,0.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20.33,19.92530250860797,2.6719773733398915,"{'Al': 5.33, 'Si': 3.0, 'O': 11.0, 'H': 1.0}","Al,H,O,Si",2,0,1.069861115765666,-0.6573822920219081,26.895391,-16.22057
6906,Dusmatovite,K(K&#9723;)Mn<sup>2+</sup><sub>2</sub>Zn<sub>3</sub>[Si<sub>12</sub>O<sub>30</sub>],Hexagonal,4.5,4.5,2.96,2.96,Unknown,Translucent,K(K)Mn2Zn3[Si12O30],Chemical,24.51434057142857,2.769183673469388,87.06122448979592,11.38966947877551,564.6169591836735,29.347142857142856,1195.16148712,250.0,49.0,4.5,2.96,30.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5,49.0,24.516326530612243,2.769183673469388,"{'K': 2.0, 'Mn': 2.0, 'Zn': 3.0, 'Si': 12.0, 'O': 30.0}","K,Mn,O,Si,Zn",2,0,-0.03024971478507423,-0.3081031900670649,-11.714097,-20.500622
6911,Effenbergerite,BaCuSi<sub>4</sub>O<sub>10</sub>,Tetragonal,4.0,5.0,3.51,3.57,Perfect parallel to {001}. Also a very poor cleavage parallel {1l0} that is usually not readily recognized.,"Transparent,Translucent",BaCuSi4O10,Electronics,29.5751875,2.799375,87.625,11.3578321625,603.1325,32.54375,472.69169701999976,89.0,16.0,4.5,3.54,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,16.0,29.5775,2.799375,"{'Ba': 1.0, 'Cu': 1.0, 'Si': 4.0, 'O': 10.0}","Ba,Cu,O,Si",2,0,-0.4715671613445754,-0.1888887185042085,-29.450811,-8.695514
6915,Erionite-Ca,"(Ca,K<sub>2</sub>,Na<sub>2</sub>)<sub>2</sub>[Al<sub>4</sub>Si<sub>14</sub>O<sub>36</sub>]&middot;15H<sub>2</sub>O",Hexagonal,3.5,4.0,2.08,2.08,Unknown,Transparent,Ca2[Al4Si14O36]15H2O,Construction,19.944016331288346,2.8994355828220857,81.48343558282208,11.629190030845894,542.3029693251533,17.79007879754601,16229.236530543856,4272.0,813.0,3.75,2.08,37.0,2.0,14.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,59.0,19.92128813559322,2.825762711864406,"{'Ca': 2.0, 'Al': 4.0, 'Si': 14.0, 'O': 37.0, 'H': 2.0}","Al,Ca,H,O,Si",2,0,1.2033144420503363,0.3908160070855255,13.842084,-14.1646185
6919,Esperanzaite,NaCa<sub>2</sub>Al<sub>2</sub>(AsO<sub>4</sub>)<sub>2</sub>(OH)F<sub>4</sub>&middot;2H<sub>2</sub>O,Monoclinic,4.5,4.5,3.24,3.24,Parallel to c.,"Transparent,Translucent",NaCa2Al2(AsO4)2(OH)F42H2O,Chemical,20.449983373,3.5269354838709677,71.04838709677419,15.445940640308162,152.9067741935484,14.250021451612904,1267.626778036,378.0,59.0,4.5,3.24,6.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,57.0,19.807964912280703,3.556666666666666,"{'Na': 1.0, 'Ca': 2.0, 'Al': 2.0, 'As': 1.0, 'O': 6.0, 'H': 3.0, 'F': 42.0}","Al,As,Ca,F,H,Na,O",2,0,3.84625369421167,-1.0647341112340052,72.31781,-17.67562
6928,Clino-ferri-holmquistite,&#9723;{Li<sub>2</sub>}{Mg<sub>3</sub>Fe<sup>3+</sup><sub>2</sub>}(Si<sub>8</sub>O<sub>22</sub>)(OH)<sub>2</sub>,Monoclinic,6.0,6.0,3.19,3.19,{110},Translucent,{Li2}{Mg3Fe2}(Si8O22)(OH)2,Other,,,,,,,,,,6.0,3.19,23.0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6,39.0,20.313846153846153,2.7197435897435898,"{'Li': 2.0, 'Mg': 3.0, 'Fe': 2.0, 'Si': 8.0, 'O': 23.0, 'H': 1.0}","Fe,H,Li,Mg,O,Si",2,0,0.5430205564895111,-0.5908934083940908,-6.595125,2.968405
6931,Ferrierite-Mg,"[Mg<sub>2</sub>(K,Na)<sub>2</sub>Ca<sub>0.5</sub>](Si<sub>29</sub>Al<sub>7</sub>)O<sub>72</sub>&middot;18H<sub>2</sub>O",Orthorhombic,3.0,3.5,2.136,2.136,on {100},"Transparent,Translucent",[Mg2K2Ca0.5](Si29Al7)O7218H2O,Construction,16.064033377332507,3.4302678509949738,63.32885767403429,13.584144514823988,62.10723073745093,5.58537688080975,116635.36601934998,43461.0,7260.0,3.25,2.136,7219.0,2.0,29.0,0.5,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,7,7261.5,16.065047992838945,3.4302678509949733,"{'Mg': 2.0, 'K': 2.0, 'Ca': 0.5, 'Si': 29.0, 'Al': 7.0, 'O': 7219.0, 'H': 2.0}","Al,Ca,H,K,Mg,O,Si",1,2,7.5279871018491775,10.534245855118625,68.97054,19.783724
6938,Ferrokinoshitalite,"(Ba,K)(Fe<sup>2+</sup>,Mg)<sub>3</sub>(Al<sub>2</sub>Si<sub>2</sub>O<sub>10</sub>)(OH,F)<sub>2</sub>",Monoclinic,3.0,3.0,3.69,3.69,Perfect {001},Translucent,BaFe3(Al2Si2O10)OH2,Construction,28.2380989047619,2.649523809523809,85.0,11.151878147590669,585.7517142857143,34.07210571428571,593.586700904,108.0,19.0,3.0,3.69,11.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,21.0,28.239809523809527,2.649523809523809,"{'Ba': 1.0, 'Fe': 3.0, 'Al': 2.0, 'Si': 2.0, 'O': 11.0, 'H': 2.0}","Al,Ba,Fe,H,O,Si",2,0,-0.3426116515114301,-0.2897283518047083,16.846165,-29.115572
6939,Ferrolaueite,Fe<sup>2+</sup>Fe<sup>3+</sup><sub>2</sub>(PO<sub>4</sub>)<sub>2</sub>(OH)<sub>2</sub>&middot;8H<sub>2</sub>O,Triclinic,3.0,3.0,2.514,2.519,Good cleavage parallel to {100} and (010} and fair parallel to (001}.,Translucent,FeFe2(PO4)2(OH)28H2O,Construction,11.828965611055557,2.821527777777778,53.625,13.28474790682028,112.34957142857142,7.879351388888889,851.798927660001,286.0,42.0,3.0,2.5164999999999997,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13.0,22.888,2.686153846153846,"{'Fe': 3.0, 'P': 1.0, 'O': 6.0, 'H': 3.0}","Fe,H,O,P",2,0,2.2449843116556147,-0.9702862585034492,38.44301,3.7416358
6941,Ferronordite-(Ce),Na<sub>3</sub>SrCeFe<sup>2+</sup>Si<sub>6</sub>O<sub>17</sub>,Orthorhombic,5.0,5.5,3.46,3.46,"Perfect {100} cleavage, with two additional {h0l} cleavages present.",Transparent,Na3SrCeFeSi6O17,Construction,27.346320960000003,2.6403448275862065,92.96551724137932,10.861040738965515,554.9414482758621,43.66206896551723,792.4904038600006,143.0,29.0,5.25,3.46,17.0,0.0,6.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,29.0,27.348275862068967,2.6403448275862065,"{'Na': 3.0, 'Sr': 1.0, 'Ce': 1.0, 'Fe': 1.0, 'Si': 6.0, 'O': 17.0}","Ce,Fe,Na,O,Si,Sr",2,0,-0.7926829505222656,-0.23337775093054852,-23.096298,-33.414894
6946,Fianelite,"Mn<sup>2+</sup><sub>2</sub>((V,As)<sub>2</sub>O<sub>7</sub>)&middot;2H<sub>2</sub>O",Monoclinic,3.0,3.0,3.21,3.21,"Parallel {001}(?) and {100}(?), good.",Transparent,Mn2(V2O7)2H2O,Other,24.15839513043478,2.8530434782608696,77.52173913043478,11.883500791278436,548.4469565217391,24.891922608695655,555.5912975639998,126.0,21.0,3.0,3.21,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4,14.0,24.41257142857143,2.7342857142857144,"{'Mn': 2.0, 'V': 2.0, 'O': 8.0, 'H': 2.0}","H,Mn,O,V",2,0,0.40486491933920205,-0.39859102715286987,0.033738833,10.669087
6948,Fluorcaphite,SrCaCa<sub>3</sub>(PO<sub>4</sub>)<sub>3</sub>F,Hexagonal,5.0,5.0,3.6,3.6,Unknown,Unknown,SrCaCa3(PO4)3F,Construction,26.278080436047624,2.703809523809523,96.28571428571428,11.545096539523811,345.3638888888888,46.797142857142866,551.6146395699999,104.0,21.0,5.0,3.6,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11.0,32.90090909090909,2.2618181818181817,"{'Sr': 1.0, 'Ca': 4.0, 'P': 1.0, 'O': 4.0, 'F': 1.0}","Ca,F,O,P,Sr",2,0,-0.9093049258502096,-0.2512640705999787,-24.227943,-45.360832
6949,Fluoro-cannilloite,CaCa<sub>2</sub>(Mg<sub>4</sub>Al)(Si<sub>5</sub>Al<sub>3</sub>)O<sub>22</sub>F<sub>2</sub>,Monoclinic,6.0,6.0,3.05,3.05,"On {110}, intersecting at ~56°.",Translucent,CaCa2(Mg4Al)(Si5Al3)O22F2,Construction,21.39449900815,2.6954999999999996,91.675,11.20171841025,512.7642999999999,32.7245,853.5236549900005,192.0,40.0,6.0,3.05,22.0,0.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6,40.0,21.39625,2.6955,"{'Ca': 3.0, 'Mg': 4.0, 'Al': 4.0, 'Si': 5.0, 'O': 22.0, 'F': 2.0}","Al,Ca,F,Mg,O,Si",2,0,-0.12190312734043648,-0.43379869877478155,5.7623496,-30.523256
6951,Ferro-ferri-fluoro-leakeite,Na(Na<sub>2</sub>)(Fe<sup>2+</sup><sub>2</sub>Fe<sup>3+</sup><sub>2</sub>Li)(Si<sub>8</sub>O<sub>22</sub>)(F)<sub>2</sub>,Monoclinic,6.0,6.0,3.37,3.37,"Characteristic perfect {110} cleavage of monoclinic amphiboles, intersecting at ~56°.",Unknown,Na(Na2)(Fe2Fe2Li)(Si8O22)(F)2,Energy,22.84860285415,2.7482499999999996,87.6,11.3018777069,590.2790499999999,33.06731249999999,913.4254027100008,214.0,40.0,6.0,3.37,22.0,0.0,8.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,39.0,22.94951282051282,2.7166666666666663,"{'Na': 3.0, 'Fe': 4.0, 'Li': 1.0, 'Si': 8.0, 'O': 22.0, 'F': 1.0}","F,Fe,Li,Na,O,Si",2,0,-0.15959562768499608,-0.38037743348427583,-0.3436718,-29.576464
6954,Formicaite,Ca(HCOO)<sub>2</sub>,Tetragonal,1.0,1.0,1.9,1.9,{001},Translucent,Ca(HCOO)2,Construction,14.456888888888887,2.6955555555555555,70.77777777777777,12.255868963267112,194.36714285714288,23.73491333333333,129.957899524,36.0,7.0,1.0,1.9,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,5.0,17.0196,2.526,"{'Ca': 1.0, 'H': 1.0, 'C': 1.0, 'O': 2.0}","C,Ca,H,O",2,0,1.172202715251698,-0.7690304784538545,24.250072,-2.4672272
6970,Gilmarite,Cu<sub>3</sub>(AsO<sub>4</sub>)(OH)<sub>3</sub>,Triclinic,3.0,3.0,4.2,4.2,Good on {010}.,Transparent,Cu3(AsO4)(OH)3,Electronics,27.1840425,2.754285714285714,71.0,12.077812771364716,398.99642857142857,15.722952142857142,378.6982664359999,83.0,11.0,3.0,4.2,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4,10.0,34.657799999999995,2.728,"{'Cu': 3.0, 'As': 1.0, 'O': 5.0, 'H': 1.0}","As,Cu,H,O",2,0,0.41417765809303425,-0.36354097266367236,7.644555,37.87951
6971,Gmelinite-Ca,Ca<sub>2</sub>(Si<sub>8</sub>Al<sub>4</sub>)O<sub>24</sub>&middot;11H<sub>2</sub>O,Hexagonal,4.5,4.5,2.11,2.11,Unknown,"Transparent,Translucent",Ca2(Si8Al4)O2411H2O,Construction,16.06440121663921,3.428879736408567,63.34184514003295,13.581271975345716,62.028703459637555,5.619363352553542,38993.41646222591,14522.0,2426.0,4.5,2.11,2412.0,2.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2428.0,16.06541021416804,3.4288797364085672,"{'Ca': 2.0, 'Si': 8.0, 'Al': 4.0, 'O': 2412.0, 'H': 2.0}","Al,Ca,H,O,Si",2,0,4.763616603407232,2.7791380823626,70.84859,15.011168
6972,Gmelinite-K,K<sub>4</sub>(Si<sub>8</sub>Al<sub>4</sub>O<sub>24</sub>)&middot;11H<sub>2</sub>O,Hexagonal,4.5,4.5,2.0,2.0,Unknown,Transparent,K4(Si8Al4O24)11H2O,Construction,19.99208906699752,2.8717617866004965,82.61786600496278,11.498922518906712,509.4838511166254,20.838496823821338,8045.680085443933,2080.0,401.0,4.5,2.0,25.0,2.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5,43.0,20.722232558139535,2.6818604651162787,"{'K': 4.0, 'Si': 8.0, 'Al': 4.0, 'O': 25.0, 'H': 2.0}","Al,H,K,O,Si",2,0,0.8164959442196443,-0.10719251716706135,13.795489,-14.124847
6973,Gmelinite-Na,Na<sub>4</sub>(Si<sub>8</sub>Al<sub>4</sub>)O<sub>24</sub>&middot;11H<sub>2</sub>O,Hexagonal,4.5,4.5,2.02,2.17,Distinct on <mi>{10_10}</mi>,"Transparent,Translucent,Opaque",Na4(Si8Al4)O2411H2O,Construction,16.056036720625517,3.4267654320987657,63.404115226337446,13.573521955983292,61.670439506172826,5.750211613168724,39005.45035738591,14522.0,2428.0,4.5,2.095,2412.0,2.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2430.0,16.057043621399178,3.4267654320987657,"{'Na': 4.0, 'Si': 8.0, 'Al': 4.0, 'O': 2412.0, 'H': 2.0}","Al,H,Na,O,Si",2,0,4.729446068885836,2.7965071102084855,70.94333,14.926718
6975,Gordaite,NaZn<sub>4</sub>(SO<sub>4</sub>)(OH)<sub>6</sub>Cl&middot;6H<sub>2</sub>O,Trigonal,2.5,2.5,2.627,2.627,Perfect on {001},Transparent,NaZn4(SO4)(OH)6Cl6H2O,Chemical,23.010411912258064,2.726129032258064,73.3225806451613,12.563475959923096,162.71439999999996,16.733447741935482,704.4981862360003,131.0,23.0,2.5,2.627,6.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,21.0,29.919238095238093,2.6814285714285715,"{'Na': 1.0, 'Zn': 4.0, 'S': 1.0, 'O': 6.0, 'H': 3.0, 'Cl': 6.0}","Cl,H,Na,O,S,Zn",2,0,1.2895476812229836,-0.6820494418002269,17.274101,8.5072155
6983,Gwihabaite,"(NH<sub>4</sub>,K)NO<sub>3</sub>",Orthorhombic,2.0,2.0,1.77,1.77,Unknown,Transparent,NH4NO3,Chemical,8.893666666666668,2.8000000000000003,51.0,13.812907044312,38.37111111111108,5.414271111111111,80.022191988,32.0,5.0,2.0,1.77,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9.0,8.894666666666666,2.8000000000000003,"{'N': 2.0, 'H': 4.0, 'O': 3.0}","H,N,O",2,0,2.786460834820274,-1.1572877148701881,32.593906,22.814642
